ori,des,free_flow_time,,,,,
7048,7035,0.03,,,,,
7048,7845,0.26,,,,,
7048,31552,0.33,,,,,
7049,7048,0.23,,,,,
7049,7848,0.03,,,,,
7050,7849,0.2,,,,,
7050,27515,0.15,,,,,
7051,7059,0.3,,,,,
7051,7851,0.38,,,,,
7052,430,0.11,,,,,
7052,7042,0.29,,,,,
7052,7053,0.42,,,,,
7052,28583,0.03,,,,,
7053,439,0.04,,,,,
7053,7052,0.42,,,,,
7053,7852,0.12,,,,,
7053,7888,0.15,,,,,
7053,28169,0.12,,,,,
7054,7062,0.32,,,,,
7054,28006,0.04,,,,,
7054,28007,0.3,,,,,
7055,7008,1.22,,,,,
7055,10624,0.34,,,,,
7055,10900,0.87,,,,,
7056,7057,0.34,,,,,
7056,25099,0.3,,,,,
7056,25100,0.12,,,,,
7057,7056,0.34,,,,,
7057,25104,0.22,,,,,
7057,25105,0.05,,,,,
7058,429,0.08,,,,,
7058,7042,0.21,,,,,
7058,7068,0.35,,,,,
7059,7039,0.34,,,,,
7059,7071,0.14,,,,,
7059,31547,0.08,,,,,
7059,31548,0.09,,,,,
7060,10222,0.44,,,,,
7060,10228,0.4,,,,,
7060,29344,0.21,,,,,
7061,27491,0.11,,,,,
7061,27527,0.07,,,,,
7061,27528,0.08,,,,,
7062,478,0.2,,,,,
7062,7054,0.32,,,,,
7062,7070,0.26,,,,,
7063,7862,0.15,,,,,
7063,7891,0.61,,,,,
7063,28006,0.25,,,,,
7063,28007,0.02,,,,,
7064,435,0.07,,,,,
7064,7074,0.25,,,,,
7064,7886,0.15,,,,,
7064,7888,0.27,,,,,
7064,27530,0.08,,,,,
7065,7077,0.12,,,,,
7065,8928,0.18,,,,,
7065,27531,0.24,,,,,
7066,7006,0.41,,,,,
7066,7044,0.76,,,,,
7066,15980,0.17,,,,,
7067,2613,0.5,,,,,
7067,7045,0.13,,,,,
7067,7076,0.27,,,,,
7067,28585,0.21,,,,,
7067,28590,0.16,,,,,
7068,7058,0.35,,,,,
7068,7083,0.19,,,,,
7068,8932,0.1,,,,,
7069,7074,0.53,,,,,
7069,28169,0.07,,,,,
7069,28170,0.09,,,,,
7070,7062,0.26,,,,,
7070,27528,0.07,,,,,
7070,27529,0.17,,,,,
7070,28571,0.26,,,,,
7071,7059,0.14,,,,,
7071,8927,0.08,,,,,
7071,8928,0.15,,,,,
7072,2636,0.21,,,,,
7072,7094,0.14,,,,,
7072,15992,0.09,,,,,
7073,6993,0.09,,,,,
7073,10743,0.04,,,,,
7073,10900,0.34,,,,,
7074,7064,0.25,,,,,
7075,10545,0.1,,,,,
7075,10617,0.07,,,,,
7076,7044,0.4,,,,,
7076,7067,0.27,,,,,
7076,7883,0.04,,,,,
7077,419,0.42,,,,,
7077,7065,0.12,,,,,
7078,7076,0.43,,,,,
7078,7112,0.39,,,,,
7078,15946,0.42,,,,,
7079,7081,0.08,,,,,
7079,25157,0.1,,,,,
7079,25158,0.07,,,,,
7080,7151,0.63,,,,,
7080,25162,0.06,,,,,
7080,25163,0.09,,,,,
7080,25164,0.04,,,,,
7081,7079,0.08,,,,,
7081,7130,0.59,,,,,
7081,25107,0.34,,,,,
7082,7095,0.24,,,,,
7082,7173,0.84,,,,,
7082,28170,0.08,,,,,
7083,7068,0.19,,,,,
7083,7104,0.24,,,,,
7083,7913,0.2,,,,,
7084,7095,0.08,,,,,
7084,28170,0.32,,,,,
7084,28579,0.12,,,,,
7085,7086,0.66,,,,,
7085,27501,0.12,,,,,
7085,28572,0.21,,,,,
7086,7085,0.77,,,,,
7086,28007,0.2,,,,,
7086,29345,0.23,,,,,
7087,7034,1.56,,,,,
7087,7167,0.28,,,,,
7087,25068,0.38,,,,,
7088,25166,0.05,,,,,
7088,25167,0.23,,,,,
7089,10222,0.23,,,,,
7089,10223,0.05,,,,,
7089,29346,0.42,,,,,
7090,3155,1.18,,,,,
7090,7091,13.76,,,,,
7090,7139,1.12,,,,,
7091,3140,6.19,,,,,
7091,7090,13.76,,,,,
7091,7226,2.2,,,,,
7091,7345,1.14,,,,,
7092,10360,0.08,,,,,
7092,10539,0.49,,,,,
7092,10542,0.59,,,,,
7092,29347,0.16,,,,,
7093,912,1.51,,,,,
7093,7109,0.23,,,,,
7093,10363,0.5,,,,,
7093,10542,0.35,,,,,
7094,7072,0.14,,,,,
7094,15944,0.28,,,,,
7094,30616,0.21,,,,,
7095,7084,0.08,,,,,
7095,7120,0.36,,,,,
7095,29348,0.09,,,,,
7096,7101,0.23,,,,,
7096,7108,0.33,,,,,
7096,27501,0.04,,,,,
7097,7884,0.16,,,,,
7097,15941,0.1,,,,,
7098,7882,0.06,,,,,
7098,15942,0.04,,,,,
7098,28590,0.23,,,,,
7099,5970,17.58,,,,,
7099,7038,2.27,,,,,
7099,7258,2.95,,,,,
7100,28581,0.05,,,,,
7100,28582,0.16,,,,,
7100,29348,0.04,,,,,
7101,479,0.34,,,,,
7101,7096,0.23,,,,,
7101,27502,0.05,,,,,
7102,25170,0.17,,,,,
7102,25179,0.02,,,,,
7102,33028,0.21,,,,,
7103,971,1.75,,,,,
7103,20627,0.2,,,,,
7103,20629,0.08,,,,,
7103,29349,0.61,,,,,
7104,442,0.58,,,,,
7104,7083,0.24,,,,,
7104,7912,0.35,,,,,
7105,7115,0.52,,,,,
7105,7140,0.62,,,,,
7106,7129,0.35,,,,,
7106,29350,0.18,,,,,
7106,29351,0.28,,,,,
7107,7196,0.72,,,,,
7107,10208,0.18,,,,,
7107,10224,0.43,,,,,
7108,936,0.36,,,,,
7108,7096,0.33,,,,,
7108,7131,0.29,,,,,
7109,910,0.34,,,,,
7109,7093,0.23,,,,,
7109,7110,0.3,,,,,
7109,7153,0.47,,,,,
7110,7109,0.3,,,,,
7110,7111,1.44,,,,,
7111,7110,1.44,,,,,
7111,10223,0.26,,,,,
7111,10314,0.14,,,,,
7112,7078,0.39,,,,,
7112,7113,0.45,,,,,
7112,7125,0.22,,,,,
7113,7112,0.45,,,,,
7113,7882,0.05,,,,,
7113,28588,0.23,,,,,
7113,28591,0.08,,,,,
7114,7090,1.1,,,,,
7115,7114,0.36,,,,,
7115,7168,0.46,,,,,
7116,441,0.15,,,,,
7116,7123,0.2,,,,,
7116,7128,0.14,,,,,
7116,28580,0.26,,,,,
7117,8917,0.22,,,,,
7117,8918,0.37,,,,,
7117,8929,0.08,,,,,
7118,8918,0.1,,,,,
7118,8919,0.08,,,,,
7119,7084,0.39,,,,,
7119,7120,0.11,,,,,
7120,7121,0.15,,,,,
7120,8900,0.06,,,,,
7120,28574,0.18,,,,,
7121,7120,0.15,,,,,
7121,7123,0.23,,,,,
7121,7142,0.44,,,,,
7121,28582,0.17,,,,,
7122,28575,0.18,,,,,
7122,31554,0.19,,,,,
7123,7121,0.23,,,,,
7123,7142,0.27,,,,,
7123,29352,0.35,,,,,
7124,6600,3.13,,,,,
7125,7112,0.22,,,,,
7125,7137,0.32,,,,,
7125,15953,0.12,,,,,
7125,15973,0.22,,,,,
7126,7135,0.88,,,,,
7126,31351,0.43,,,,,
7126,31409,0.23,,,,,
7127,7174,0.5,,,,,
7127,25173,0.09,,,,,
7127,32414,0.08,,,,,
7128,7116,0.14,,,,,
7128,8925,0.08,,,,,
7129,7106,0.35,,,,,
7129,8922,0.14,,,,,
7129,8923,0.07,,,,,
7129,8924,0.08,,,,,
7130,7081,0.59,,,,,
7131,7108,0.29,,,,,
7131,8944,0.14,,,,,
7131,28573,0.04,,,,,
7132,930,0.24,,,,,
7132,7148,0.3,,,,,
7132,8943,0.22,,,,,
7132,28573,0.03,,,,,
7133,8920,0.11,,,,,
7133,8921,0.04,,,,,
7134,422,0.41,,,,,
7134,7164,0.16,,,,,
7134,8923,0.34,,,,,
7134,29352,0.27,,,,,
7135,7126,0.88,,,,,
7135,10739,0.07,,,,,
7135,10903,0.05,,,,,
7136,7144,0.3,,,,,
7136,7156,0.27,,,,,
7136,29345,0.33,,,,,
7137,7125,0.32,,,,,
7137,15912,0.33,,,,,
7137,28589,0.12,,,,,
7137,29032,0.25,,,,,
7138,2620,0.59,,,,,
7138,15848,0.08,,,,,
7138,15931,0.11,,,,,
7138,30616,0.41,,,,,
7139,7140,0.32,,,,,
7139,7168,0.41,,,,,
7140,7505,3.58,,,,,
7141,7122,0.43,,,,,
7141,7912,0.35,,,,,
7142,7143,0.18,,,,,
7142,7161,0.49,,,,,
7143,7147,0.21,,,,,
7144,7136,0.3,,,,,
7144,7145,0.18,,,,,
7145,7144,0.18,,,,,
7145,7150,0.03,,,,,
7145,27502,0.34,,,,,
7146,7885,0.13,,,,,
7146,15936,0.33,,,,,
7146,28587,0.38,,,,,
7146,29032,0.34,,,,,
7147,7160,0.23,,,,,
7147,28575,0.09,,,,,
7148,7132,0.3,,,,,
7148,7163,0.2,,,,,
7149,7150,0.49,,,,,
7149,8945,0.08,,,,,
7149,8946,0.17,,,,,
7150,7145,0.03,,,,,
7150,7149,0.49,,,,,
7150,7165,0.19,,,,,
7151,7080,0.63,,,,,
7151,25114,0.85,,,,,
7151,25171,0.39,,,,,
7152,10522,0.13,,,,,
7152,10523,0.13,,,,,
7152,10538,0.15,,,,,
7152,10539,0.07,,,,,
7153,7109,0.47,,,,,
7153,10526,0.28,,,,,
7153,10541,0.12,,,,,
7154,6502,6.55,,,,,
7154,7158,0.37,,,,,
7155,7124,0.44,,,,,
7155,7154,0.33,,,,,
7156,500,0.45,,,,,
7156,503,0.58,,,,,
7156,7136,0.27,,,,,
7156,7157,0.54,,,,,
7157,7156,0.54,,,,,
7157,7207,0.12,,,,,
7157,20630,0.62,,,,,
7158,7182,0.14,,,,,
7159,7124,0.27,,,,,
7159,7158,0.48,,,,,
7160,7161,0.44,,,,,
7161,443,0.2,,,,,
7161,7142,0.49,,,,,
7161,7164,0.28,,,,,
7162,7141,0.26,,,,,
7162,7163,0.04,,,,,
7163,7148,0.2,,,,,
7163,7162,0.04,,,,,
7163,32702,0.26,,,,,
7164,7134,0.16,,,,,
7164,7161,0.28,,,,,
7164,27565,0.03,,,,,
7165,7150,0.19,,,,,
7165,20633,0.18,,,,,
7166,10549,0.06,,,,,
7166,10550,0.18,,,,,
7166,10616,0.15,,,,,
7167,7087,0.28,,,,,
7167,7188,0.16,,,,,
7167,25077,0.08,,,,,
7168,7184,0.35,,,,,
7169,937,0.44,,,,,
7169,7171,0.16,,,,,
7169,8946,0.07,,,,,
7169,27516,0.04,,,,,
7170,7201,0.34,,,,,
7170,27519,0.34,,,,,
7170,32702,0.23,,,,,
7171,7169,0.16,,,,,
7171,31551,0.5,,,,,
7172,7162,0.45,,,,,
7172,28576,0.07,,,,,
7173,7147,0.02,,,,,
7174,7127,0.5,,,,,
7174,27631,0.16,,,,,
7174,27632,0.1,,,,,
7175,10550,0.24,,,,,
7175,10552,0.08,,,,,
7176,7172,0.13,,,,,
7176,8910,0.08,,,,,
7177,2584,0.95,,,,,
7177,7210,0.97,,,,,
7177,15906,0.08,,,,,
7177,15907,0.17,,,,,
7178,7192,0.1,,,,,
7178,15910,0.05,,,,,
7178,15911,0.1,,,,,
7179,7172,0.24,,,,,
7179,7212,0.19,,,,,
7179,8942,0.08,,,,,
7180,10525,0.05,,,,,
7180,10526,0.17,,,,,
7180,10527,0.17,,,,,
7181,10450,0.18,,,,,
7181,10525,0.32,,,,,
7182,7183,0.03,,,,,
7182,7184,0.09,,,,,
7183,7114,1.27,,,,,
7184,7197,0.16,,,,,
7185,10315,0.08,,,,,
7185,10316,0.05,,,,,
7185,10319,0.12,,,,,
7185,10449,0.34,,,,,
7186,8359,0.09,,,,,
7186,8362,0.41,,,,,
7186,10596,0.17,,,,,
7187,7155,0.24,,,,,
7187,7183,0.11,,,,,
7188,7167,0.16,,,,,
7188,8873,0.44,,,,,
7188,24781,0.88,,,,,
7189,10316,0.13,,,,,
7189,10317,0.05,,,,,
7190,1016,0.69,,,,,
7190,10227,0.34,,,,,
7190,10318,0.06,,,,,
7190,10321,0.46,,,,,
7190,32697,0.05,,,,,
7191,501,0.2,,,,,
7191,7198,0.47,,,,,
7191,7203,0.25,,,,,
7191,20633,0.34,,,,,
7192,7178,0.1,,,,,
7192,7193,0.2,,,,,
7192,7202,0.16,,,,,
7193,7192,0.2,,,,,
7193,15900,0.1,,,,,
7193,15951,0.27,,,,,
7194,10736,0.08,,,,,
7194,10737,0.11,,,,,
7194,10738,0.19,,,,,
7195,3028,4.42,,,,,
7195,7355,2.76,,,,,
7195,8873,1.62,,,,,
7196,7107,0.72,,,,,
7196,7213,0.31,,,,,
7196,10225,0.17,,,,,
7197,7187,0.12,,,,,
7197,26715,8.82,,,,,
7198,939,0.43,,,,,
7198,7199,0.22,,,,,
7198,7221,0.62,,,,,
7199,7198,0.22,,,,,
7199,7200,0.36,,,,,
7199,31551,0.15,,,,,
7200,7199,0.36,,,,,
7200,7206,0.36,,,,,
7200,27518,0.09,,,,,
7201,7170,0.34,,,,,
7201,7205,0.21,,,,,
7201,27518,0.34,,,,,
7202,7192,0.16,,,,,
7202,15903,0.07,,,,,
7202,29354,0.54,,,,,
7203,7191,0.25,,,,,
7203,7220,0.49,,,,,
7203,27520,0.11,,,,,
7204,971,1.78,,,,,
7204,974,1.02,,,,,
7204,10734,0.17,,,,,
7204,10737,0.15,,,,,
7205,7201,0.21,,,,,
7205,7212,0.38,,,,,
7206,938,0.47,,,,,
7206,7200,0.41,,,,,
7206,11000,0.06,,,,,
7207,971,2.58,,,,,
7207,7157,0.12,,,,,
7207,7208,0.06,,,,,
7207,10983,0.25,,,,,
7207,29349,0.85,,,,,
7208,7207,0.06,,,,,
7208,7230,0.62,,,,,
7208,27520,0.08,,,,,
7209,2586,0.14,,,,,
7209,15839,0.22,,,,,
7209,15845,0.1,,,,,
7210,7177,0.97,,,,,
7210,7236,0.07,,,,,
7210,15840,0.1,,,,,
7211,10555,0.12,,,,,
7211,10556,0.19,,,,,
7211,10603,0.26,,,,,
7211,31362,0.29,,,,,
7212,931,0.28,,,,,
7212,7179,0.19,,,,,
7212,7205,0.38,,,,,
7212,26156,0.1,,,,,
7213,7196,0.31,,,,,
7213,10207,0.1,,,,,
7213,10213,0.44,,,,,
7214,10686,0.17,,,,,
7214,10735,0.05,,,,,
7214,29355,0.32,,,,,
7215,8364,0.22,,,,,
7215,10572,0.08,,,,,
7215,10573,0.37,,,,,
7215,10606,0.27,,,,,
7216,24203,0.2,,,,,
7216,25177,0.17,,,,,
7216,25178,0.06,,,,,
7216,27632,0.15,,,,,
7217,7296,1.43,,,,,
7217,24206,0.31,,,,,
7217,25176,0.32,,,,,
7217,25177,0.06,,,,,
7218,7229,0.69,,,,,
7218,10607,0.11,,,,,
7218,10608,0.06,,,,,
7218,10609,0.38,,,,,
7219,7225,0.35,,,,,
7219,7229,0.36,,,,,
7219,29355,0.19,,,,,
7219,31365,0.89,,,,,
7220,7203,0.49,,,,,
7220,7221,0.14,,,,,
7221,7198,0.62,,,,,
7221,7220,0.14,,,,,
7221,7223,0.31,,,,,
7222,932,0.16,,,,,
7222,26156,0.18,,,,,
7222,26157,0.07,,,,,
7222,26158,0.09,,,,,
7223,7221,0.31,,,,,
7223,7230,0.34,,,,,
7223,7242,0.68,,,,,
7223,11001,0.24,,,,,
7224,7037,4.29,,,,,
7224,7291,3,,,,,
7225,7219,0.35,,,,,
7225,7241,0.28,,,,,
7225,10685,0.03,,,,,
7226,7038,5.67,,,,,
7226,7091,2.2,,,,,
7226,19334,0.12,,,,,
7226,19335,0.87,,,,,
7227,925,0.56,,,,,
7227,7245,0.37,,,,,
7227,26139,0.04,,,,,
7227,26140,0.04,,,,,
7228,8938,0.08,,,,,
7228,26138,0.58,,,,,
7228,26151,0.29,,,,,
7229,7218,0.69,,,,,
7229,7219,0.36,,,,,
7229,7240,0.04,,,,,
7230,7208,0.62,,,,,
7230,7223,0.34,,,,,
7230,7235,0.39,,,,,
7231,10184,0.08,,,,,
7231,10185,0.05,,,,,
7231,10205,0.36,,,,,
7232,7233,0.25,,,,,
7232,7236,0.12,,,,,
7233,7232,0.25,,,,,
7233,7234,0.45,,,,,
7234,7233,0.45,,,,,
7234,7238,0.2,,,,,
7234,15890,0.43,,,,,
7234,29354,0.43,,,,,
7235,943,0.5,,,,,
7235,7230,0.39,,,,,
7235,10996,0.04,,,,,
7235,10997,0.04,,,,,
7235,10998,0.09,,,,,
7236,7210,0.07,,,,,
7236,7232,0.12,,,,,
7236,15820,0.15,,,,,
7237,7246,0.35,,,,,
7237,7910,0.03,,,,,
7237,20636,0.33,,,,,
7237,28149,0.14,,,,,
7238,7234,0.2,,,,,
7238,7239,0.53,,,,,
7239,7238,0.53,,,,,
7239,7247,0.33,,,,,
7239,15905,0.12,,,,,
7239,15928,0.09,,,,,
7240,7229,0.04,,,,,
7240,7241,0.67,,,,,
7240,7252,0.21,,,,,
7241,7225,0.28,,,,,
7241,7240,0.67,,,,,
7241,10683,0.15,,,,,
7242,7223,0.68,,,,,
7242,11005,0.15,,,,,
7242,20634,0.12,,,,,
7243,7244,0.47,,,,,
7243,20634,0.07,,,,,
7243,28151,0.24,,,,,
7244,7265,0.56,,,,,
7244,7910,0.66,,,,,
7245,7227,0.37,,,,,
7245,7246,0.35,,,,,
7246,7237,0.35,,,,,
7246,7245,0.35,,,,,
7246,7257,0.55,,,,,
7247,7239,0.33,,,,,
7247,7250,0.27,,,,,
7247,15913,0.3,,,,,
7247,15929,0.26,,,,,
7248,10392,0.4,,,,,
7248,10551,0.04,,,,,
7249,10392,0.2,,,,,
7249,10553,0.08,,,,,
7249,10557,0.06,,,,,
7249,10565,0.58,,,,,
7250,7247,0.27,,,,,
7250,7255,2.29,,,,,
7250,7279,0.59,,,,,
7251,7266,0.56,,,,,
7251,7276,0.49,,,,,
7251,10559,0.12,,,,,
7251,10573,0.31,,,,,
7252,7240,0.21,,,,,
7252,10669,0.09,,,,,
7252,10676,0.09,,,,,
7252,10684,0.45,,,,,
7253,7266,0.21,,,,,
7253,7270,0.25,,,,,
7253,10609,0.35,,,,,
7253,10671,0.1,,,,,
7253,10672,0.16,,,,,
7254,7353,1.45,,,,,
7254,10984,0.32,,,,,
7254,10985,0.1,,,,,
7254,10997,0.26,,,,,
7255,2576,0.68,,,,,
7255,7250,2.29,,,,,
7255,25033,0.16,,,,,
7255,25035,0.04,,,,,
7256,7281,0.33,,,,,
7256,24204,0.1,,,,,
7256,24211,0.31,,,,,
7257,7246,0.55,,,,,
7257,7259,0.25,,,,,
7258,7038,3.41,,,,,
7258,7099,2.95,,,,,
7258,7499,6.72,,,,,
7259,926,0.28,,,,,
7259,7257,0.25,,,,,
7259,7297,0.62,,,,,
7259,11094,0.22,,,,,
7259,26134,0.31,,,,,
7260,15877,0.03,,,,,
7260,15896,0.15,,,,,
7260,15929,0.41,,,,,
7261,15891,0.05,,,,,
7261,15897,0.05,,,,,
7261,15927,0.1,,,,,
7262,7290,0.13,,,,,
7262,15893,0.16,,,,,
7262,32129,0.23,,,,,
7263,7264,0.69,,,,,
7263,10985,0.14,,,,,
7263,10986,0.1,,,,,
7264,959,0.71,,,,,
7264,7263,0.69,,,,,
7264,7301,0.81,,,,,
7264,29356,0.32,,,,,
7265,940,0.49,,,,,
7265,7244,0.56,,,,,
7265,8702,0.5,,,,,
7265,11091,0.57,,,,,
7266,7251,0.56,,,,,
7266,7253,0.21,,,,,
7267,24234,0.12,,,,,
7267,24240,0.33,,,,,
7268,24233,0.07,,,,,
7268,24234,0.17,,,,,
7269,10673,0.15,,,,,
7269,10674,0.05,,,,,
7269,10677,0.05,,,,,
7269,10682,0.31,,,,,
7270,7266,0.19,,,,,
7270,10594,0.08,,,,,
7270,10595,0.06,,,,,
7271,7288,0.42,,,,,
7271,10731,0.06,,,,,
7271,10732,0.42,,,,,
7272,10463,0.18,,,,,
7272,10465,0.09,,,,,
7272,10466,0.04,,,,,
7272,10467,0.05,,,,,
7273,10680,0.07,,,,,
7273,10694,0.05,,,,,
7273,10720,0.09,,,,,
7273,10741,0.53,,,,,
7274,20635,0.03,,,,,
7274,20636,0.27,,,,,
7274,26136,0.06,,,,,
7275,7297,0.35,,,,,
7275,11084,1,,,,,
7275,26134,0.32,,,,,
7275,26135,0.16,,,,,
7276,993,0.53,,,,,
7276,7251,0.49,,,,,
7276,10570,0.25,,,,,
7276,10584,0.26,,,,,
7277,7287,0.63,,,,,
7277,10913,0.07,,,,,
7277,29356,0.3,,,,,
7278,10999,0.23,,,,,
7278,11002,0.08,,,,,
7278,11091,0.21,,,,,
7279,7250,0.59,,,,,
7279,15860,0.19,,,,,
7279,15866,0.21,,,,,
7279,15881,0.06,,,,,
7280,24210,0.11,,,,,
7280,24211,0.09,,,,,
7280,24212,0.08,,,,,
7281,7256,0.33,,,,,
7281,7283,0.24,,,,,
7281,24210,0.09,,,,,
7281,24305,0.11,,,,,
7282,15802,0.04,,,,,
7282,15803,0.17,,,,,
7282,15841,0.18,,,,,
7283,7281,0.24,,,,,
7283,24208,0.19,,,,,
7283,24209,0.2,,,,,
7284,25031,0.07,,,,,
7284,25032,0.2,,,,,
7284,25041,0.27,,,,,
7285,10721,0.43,,,,,
7285,10723,0.05,,,,,
7285,10724,0.04,,,,,
7285,10726,0.19,,,,,
7286,8335,0.07,,,,,
7286,10914,0.13,,,,,
7286,10915,0.28,,,,,
7287,7277,0.63,,,,,
7287,7288,0.36,,,,,
7287,10915,0.15,,,,,
7288,7271,0.42,,,,,
7288,7287,0.36,,,,,
7288,7343,1,,,,,
7288,10725,0.06,,,,,
7289,3020,0.8,,,,,
7289,24985,0.11,,,,,
7289,24986,0.17,,,,,
7289,28813,0.17,,,,,
7290,7262,0.13,,,,,
7290,7294,0.12,,,,,
7290,15835,0.07,,,,,
7291,7224,3,,,,,
7291,7292,1.53,,,,,
7291,7296,0.43,,,,,
7292,7291,1.53,,,,,
7292,7521,3.78,,,,,
7293,15796,0.06,,,,,
7293,15829,0.36,,,,,
7293,15837,0.07,,,,,
7293,15838,0.07,,,,,
7294,7290,0.12,,,,,
7294,15795,0.04,,,,,
7294,15821,0.02,,,,,
7295,980,0.66,,,,,
7295,10689,0.08,,,,,
7295,10690,0.07,,,,,
7295,10691,0.05,,,,,
7295,10692,0.06,,,,,
7296,3039,1.06,,,,,
7296,7217,1.43,,,,,
7296,7291,0.43,,,,,
7296,29483,0.41,,,,,
7297,7259,0.62,,,,,
7297,7275,0.35,,,,,
7297,11079,0.11,,,,,
7298,24222,0.3,,,,,
7298,24223,0.11,,,,,
7299,7309,0.26,,,,,
7299,10583,0.27,,,,,
7299,10595,0.47,,,,,
7300,7304,0.2,,,,,
7300,25034,0.26,,,,,
7301,7264,0.81,,,,,
7301,8332,0.42,,,,,
7301,8335,0.71,,,,,
7301,10982,0.42,,,,,
7302,957,0.43,,,,,
7302,10988,0.06,,,,,
7302,28146,0.08,,,,,
7302,31561,0.16,,,,,
7303,7304,0.13,,,,,
7303,24987,0.08,,,,,
7303,25028,0.23,,,,,
7304,7300,0.2,,,,,
7304,7303,0.13,,,,,
7305,11081,0.03,,,,,
7305,29357,0.51,,,,,
7306,10992,0.04,,,,,
7306,11003,0.25,,,,,
7307,7312,0.11,,,,,
7307,10992,0.09,,,,,
7307,28144,0.26,,,,,
7308,24780,0.19,,,,,
7308,24781,1.02,,,,,
7309,7299,0.26,,,,,
7309,10579,0.33,,,,,
7309,10586,0.2,,,,,
7309,10592,0.05,,,,,
7310,7329,0.7,,,,,
7310,10579,0.06,,,,,
7310,10585,0.1,,,,,
7311,15787,0.11,,,,,
7311,15793,0.17,,,,,
7312,7307,0.11,,,,,
7312,7318,0.13,,,,,
7312,29357,0.17,,,,,
7313,11075,0.28,,,,,
7313,11076,0.09,,,,,
7313,11077,0.05,,,,,
7314,7342,0.53,,,,,
7314,10626,0.39,,,,,
7314,10679,0.26,,,,,
7314,10687,0.45,,,,,
7315,15857,0.05,,,,,
7315,15858,0.3,,,,,
7316,11084,0.09,,,,,
7316,11087,0.15,,,,,
7317,10687,0.41,,,,,
7317,10695,0.04,,,,,
7317,10696,0.04,,,,,
7317,10697,0.03,,,,,
7318,7312,0.13,,,,,
7318,7324,0.07,,,,,
7318,28145,0.33,,,,,
7319,961,0.37,,,,,
7319,10993,0.04,,,,,
7319,11092,0.06,,,,,
7319,28148,0.09,,,,,
7320,10917,0.13,,,,,
7320,10922,0.32,,,,,
7320,10982,0.23,,,,,
7320,10995,0.43,,,,,
7321,10994,0.05,,,,,
7321,10995,0.11,,,,,
7321,28197,0.6,,,,,
7321,31560,0.32,,,,,
7322,24236,0.09,,,,,
7322,24237,0.12,,,,,
7322,32814,0.16,,,,,
7323,24238,0.07,,,,,
7323,24983,0.17,,,,,
7323,24984,0.17,,,,,
7323,25027,0.24,,,,,
7323,25030,0.08,,,,,
7324,7318,0.07,,,,,
7324,10991,0.3,,,,,
7325,7336,0.35,,,,,
7325,24250,0.13,,,,,
7325,24251,0.22,,,,,
7326,15884,0.05,,,,,
7326,33029,0.08,,,,,
7327,7328,0.21,,,,,
7327,10383,0.11,,,,,
7327,10565,0.99,,,,,
7328,7327,0.21,,,,,
7328,7329,0.31,,,,,
7328,10401,0.05,,,,,
7328,10560,0.03,,,,,
7329,7310,0.7,,,,,
7329,7328,0.31,,,,,
7329,7367,0.67,,,,,
7329,10576,0.33,,,,,
7330,7331,0.33,,,,,
7330,26160,0.05,,,,,
7330,26161,0.04,,,,,
7331,924,0.29,,,,,
7331,7330,0.33,,,,,
7331,7333,0.23,,,,,
7332,24235,0.26,,,,,
7332,32812,0.12,,,,,
7333,7331,0.23,,,,,
7333,26160,0.15,,,,,
7333,27521,0.14,,,,,
7334,7342,1.37,,,,,
7334,10576,0.33,,,,,
7334,10587,0.24,,,,,
7334,10589,0.12,,,,,
7335,10909,0.06,,,,,
7335,10910,0.12,,,,,
7335,10911,0.1,,,,,
7335,10912,0.11,,,,,
7335,10978,0.84,,,,,
7336,7325,0.35,,,,,
7336,24235,0.14,,,,,
7336,24259,0.13,,,,,
7337,7338,0.34,,,,,
7337,7385,0.95,,,,,
7337,24981,0.11,,,,,
7337,24984,0.15,,,,,
7338,7337,0.34,,,,,
7338,25028,0.23,,,,,
7338,29009,0.9,,,,,
7339,10707,0.07,,,,,
7339,10708,0.04,,,,,
7339,10709,0.12,,,,,
7339,10710,0.43,,,,,
7340,10460,0.1,,,,,
7340,10464,0.1,,,,,
7340,10465,0.09,,,,,
7341,7379,0.59,,,,,
7341,10453,0.08,,,,,
7341,28918,0.02,,,,,
7342,7314,0.53,,,,,
7342,7334,1.37,,,,,
7342,7377,0.67,,,,,
7342,29358,0.37,,,,,
7343,7288,1,,,,,
7343,7358,0.2,,,,,
7343,10710,0.09,,,,,
7343,10718,0.18,,,,,
7344,24223,0.32,,,,,
7344,24224,0.44,,,,,
7345,7091,1.14,,,,,
7345,7346,0.32,,,,,
7345,7371,0.21,,,,,
7346,7372,0.35,,,,,
7346,7373,0.32,,,,,
7346,19341,0.45,,,,,
7347,11075,0.29,,,,,
7347,11148,0.05,,,,,
7348,7349,0.09,,,,,
7348,11149,0.12,,,,,
7349,7348,0.09,,,,,
7349,11058,0.21,,,,,
7350,10974,0.07,,,,,
7350,10975,0.09,,,,,
7350,10976,0.04,,,,,
7351,10365,0.08,,,,,
7351,10366,0.06,,,,,
7351,10369,0.1,,,,,
7352,10698,0.04,,,,,
7352,10700,0.03,,,,,
7352,10701,0.05,,,,,
7352,29358,0.32,,,,,
7353,7254,1.45,,,,,
7353,10941,0.15,,,,,
7353,10990,0.28,,,,,
7353,28196,0.22,,,,,
7354,952,0.87,,,,,
7354,10977,0.07,,,,,
7354,10990,0.2,,,,,
7354,10991,0.56,,,,,
7355,7195,2.76,,,,,
7355,24719,2.43,,,,,
